%1. Title: CK database - Feature_Emotion dataset
%
%2. Source: 
%	(a)Data   :cohn-kanade database
%	(b)Creater:Yean Seanglidet
%	(c)Date   :12-Feb-2014
@relation emotion

@ATTRIBUTE feature1 real
@ATTRIBUTE feature2 real
@ATTRIBUTE feature3 real
@ATTRIBUTE feature4 real
@ATTRIBUTE feature5 real
@ATTRIBUTE feature6 real
@ATTRIBUTE feature7 real
@ATTRIBUTE feature8 real
@ATTRIBUTE feature9 real
@ATTRIBUTE feature10 real
@ATTRIBUTE feature11 real
@ATTRIBUTE feature12 real
@ATTRIBUTE feature13 real
@ATTRIBUTE class {Surprise,Fear,Happy,Sad,Disgust,Anger}

@DATA
0.120642,0.139143,0.145584,0.132333,3.0561,2.68283,18.6988,0.477776,0.484424,0.336916,0.340369,0.192515,0.206107,Sad
0.119168,0.132111,0.145782,0.141207,3.16591,2.82559,25.982,0.487155,0.491173,0.33963,0.349476,0.205201,0.211431,Sad
0.11957,0.141308,0.153219,0.139162,2.91332,2.56876,28.0738,0.472885,0.478911,0.336486,0.336786,0.195642,0.203629,Sad
0.118943,0.141224,0.146972,0.134346,2.9342,2.55878,21.6334,0.467643,0.474832,0.338428,0.340683,0.185353,0.196978,Sad
0.121094,0.13901,0.147285,0.140993,3.06201,2.63761,27.2781,0.472476,0.481254,0.334722,0.339594,0.199059,0.210484,Sad
0.114452,0.127092,0.136302,0.133505,3.29571,2.93795,23.472,0.476139,0.482527,0.344147,0.357374,0.200631,0.20362,Sad
0.121267,0.131587,0.140045,0.135418,3.04618,2.77021,14.5059,0.486017,0.493429,0.340898,0.355247,0.204726,0.212953,Sad
0.120121,0.147368,0.152671,0.144447,2.89948,2.65379,16.344,0.489831,0.491289,0.351467,0.353947,0.193301,0.198503,Sad
0.125183,0.142365,0.15749,0.132227,2.49846,2.41534,8.13298,0.517521,0.513137,0.368225,0.367035,0.195226,0.20007,Surprise
0.12012,0.146091,0.154448,0.128883,2.08628,1.94067,7.21799,0.481731,0.479214,0.350134,0.342339,0.189593,0.188113,Surprise
0.116132,0.142498,0.156283,0.129534,2.25527,2.10868,5.97318,0.49907,0.493295,0.344,0.341533,0.211676,0.20936,Surprise
0.130296,0.147927,0.158698,0.13649,2.33345,2.24466,6.73632,0.504654,0.502735,0.347789,0.346527,0.199507,0.203687,Surprise
0.123127,0.151527,0.164226,0.130088,2.38153,2.34226,5.33488,0.504169,0.499836,0.358093,0.352377,0.192265,0.193653,Surprise
0.11534,0.139187,0.152545,0.127885,2.22456,2.14656,6.10751,0.489784,0.482169,0.356599,0.350918,0.195635,0.191655,Surprise
0.116314,0.137934,0.149435,0.136814,2.61559,2.40082,5.79558,0.498361,0.500914,0.354481,0.358242,0.202876,0.203937,Surprise
0.109363,0.125067,0.146264,0.118759,2.28062,2.25524,6.69509,0.492843,0.489853,0.346479,0.356426,0.205934,0.204668,Surprise
0.112821,0.125854,0.133709,0.122249,2.65562,2.48088,4.19819,0.509312,0.506363,0.384782,0.378537,0.188865,0.174995,Fear
0.109918,0.130302,0.140474,0.127112,2.3622,2.18167,3.95747,0.514003,0.506543,0.375894,0.372741,0.198591,0.186656,Fear
0.126615,0.135285,0.142966,0.131727,2.58631,2.41216,4.07504,0.514413,0.4992,0.370977,0.350649,0.197118,0.191574,Fear
0.117832,0.133945,0.159631,0.123604,2.06543,1.93988,3.85192,0.514711,0.497383,0.344131,0.336306,0.221229,0.209881,Fear
0.118833,0.127284,0.137573,0.132217,2.5042,2.35129,4.21442,0.50876,0.492454,0.36992,0.349085,0.197918,0.182402,Fear
0.125073,0.13785,0.141507,0.132842,2.52637,2.43446,4.00703,0.499408,0.493655,0.39733,0.387752,0.169285,0.154919,Fear
0.125442,0.140389,0.159515,0.130312,2.1165,2.03712,3.82619,0.529075,0.516551,0.360697,0.342543,0.222411,0.208626,Fear
0.113231,0.122066,0.135584,0.126531,2.29404,2.10881,4.10875,0.496977,0.493434,0.368621,0.366123,0.191292,0.179989,Fear
0.101785,0.122662,0.118375,0.121375,2.92585,2.70113,17.21,0.476199,0.471416,0.331129,0.326906,0.196485,0.198045,Anger
0.110582,0.102233,0.113567,0.111051,3.81041,3.42488,16.3886,0.494012,0.485726,0.320488,0.328323,0.218367,0.216763,Anger
0.113389,0.122133,0.124853,0.12007,2.77726,2.59581,16.6202,0.476748,0.465941,0.322385,0.315446,0.207407,0.202268,Anger
0.105732,0.123836,0.121448,0.113521,3.77181,3.30424,12.4823,0.499649,0.49521,0.339598,0.329328,0.213854,0.207673,Anger
0.121453,0.130687,0.131962,0.112347,2.10153,2.19696,13.9224,0.469911,0.456666,0.327238,0.313056,0.197445,0.191548,Anger
0.108939,0.1274,0.119795,0.112964,3.06028,2.9768,18.6377,0.495108,0.483816,0.345539,0.339682,0.1908,0.184753,Anger
0.101256,0.126274,0.123889,0.104271,3.50154,3.23946,11.5485,0.509784,0.498011,0.335917,0.329359,0.217617,0.206563,Anger
0.106668,0.108451,0.115442,0.120546,3.9365,3.50582,10.9144,0.484096,0.474823,0.322001,0.32392,0.221263,0.217278,Anger
0.0955337,0.103302,0.100835,0.10793,3.72516,3.5879,8.34313,0.481225,0.468971,0.326885,0.317961,0.223012,0.210035,Anger
0.112081,0.123017,0.141594,0.130917,2.50269,2.31601,4.48589,0.476322,0.471125,0.331475,0.329769,0.197475,0.200724,Fear
0.116513,0.125892,0.141249,0.12926,2.14049,2.09357,5.04946,0.465618,0.450377,0.326689,0.316416,0.18375,0.19272,Fear
0.110396,0.128755,0.148147,0.128737,2.15224,2.07895,4.97631,0.460472,0.460213,0.338048,0.33323,0.182736,0.181956,Fear
0.14354,0.143906,0.162767,0.149521,2.41345,2.36922,4.40466,0.485561,0.495181,0.330121,0.33955,0.205807,0.218296,Fear
0.129554,0.137807,0.151632,0.147767,2.21502,2.05024,4.3794,0.470768,0.471044,0.322319,0.326561,0.18824,0.193,Fear
0.130736,0.139416,0.151828,0.131139,2.00804,1.99062,4.39198,0.476376,0.470446,0.320598,0.334225,0.196931,0.193791,Fear
0.147024,0.141577,0.155636,0.145168,2.02394,1.97484,3.96375,0.476255,0.474214,0.325756,0.329659,0.188212,0.190045,Fear
0.154474,0.157188,0.168252,0.141268,1.88713,1.95485,4.62392,0.476271,0.473927,0.342731,0.343575,0.185409,0.173801,Fear
0.136931,0.132242,0.154978,0.128995,1.90941,1.93264,4.62299,0.477051,0.468284,0.322916,0.33376,0.201093,0.194295,Fear
0.139818,0.141195,0.1591,0.140202,1.88305,1.86183,4.35488,0.471592,0.467736,0.324765,0.337625,0.191585,0.189432,Fear
0.137242,0.132855,0.155758,0.124295,1.99891,2.01291,3.29206,0.514584,0.512691,0.343682,0.346811,0.213499,0.220798,Fear
0.133125,0.139503,0.16099,0.127672,1.79952,1.83408,4.62564,0.482734,0.482258,0.323749,0.330956,0.203999,0.20362,Fear
0.139408,0.138585,0.160955,0.128969,1.77568,1.81942,4.61743,0.476622,0.473506,0.321248,0.328081,0.199008,0.198967,Fear
0.136712,0.134661,0.153185,0.129973,1.93542,1.95419,4.70778,0.479379,0.471465,0.326739,0.339674,0.199362,0.193895,Fear
0.126794,0.139518,0.161108,0.128795,1.88149,1.93265,3.88147,0.498159,0.48811,0.34764,0.33821,0.189479,0.197266,Surprise
0.136144,0.147296,0.163407,0.134394,2.08702,2.07415,5.999,0.489021,0.485305,0.330873,0.329589,0.196999,0.203477,Surprise
0.136541,0.139672,0.159375,0.135957,1.96369,1.95263,4.91227,0.49795,0.504258,0.342234,0.34777,0.202686,0.208362,Surprise
0.153952,0.159894,0.173778,0.146893,1.8201,1.83918,3.95325,0.483479,0.487628,0.327147,0.336212,0.199553,0.199419,Surprise
0.170611,0.174078,0.185277,0.174292,2.37264,2.20964,3.39422,0.496103,0.504542,0.324419,0.321559,0.206328,0.212056,Surprise
0.139481,0.161566,0.17625,0.15464,1.82982,1.76281,2.83482,0.510668,0.513005,0.333512,0.335022,0.209901,0.215916,Surprise
0.150232,0.170331,0.186414,0.153702,1.88508,1.836,2.97436,0.512981,0.518831,0.328808,0.321248,0.220484,0.230152,Surprise
0.161451,0.176215,0.186836,0.149988,2.24237,2.23401,2.84531,0.52542,0.530983,0.310115,0.321219,0.247504,0.249896,Surprise
0.162744,0.169643,0.182685,0.161197,2.31319,2.26116,2.71449,0.519473,0.528956,0.314764,0.319035,0.234669,0.241319,Surprise
0.164714,0.168963,0.178772,0.147631,2.28543,2.21672,2.85389,0.522714,0.528948,0.316895,0.319269,0.234739,0.239555,Surprise
0.158162,0.169977,0.180135,0.155485,2.23278,2.25641,2.45472,0.527239,0.537803,0.314855,0.322376,0.23998,0.246374,Surprise
0.115832,0.128905,0.152623,0.130747,2.36227,2.28012,9.01114,0.468854,0.473588,0.314739,0.331732,0.184309,0.192258,Disgust
0.107559,0.125747,0.152217,0.122034,2.39121,2.33908,5.65765,0.465177,0.467367,0.328496,0.340823,0.181659,0.192992,Disgust
0.10986,0.131844,0.157503,0.135495,2.40726,2.38778,6.28154,0.455921,0.462905,0.329622,0.338017,0.178919,0.193656,Disgust
0.119896,0.133749,0.163329,0.145533,2.2195,2.08339,4.67217,0.4565,0.471331,0.328394,0.342156,0.17118,0.183148,Disgust
0.117784,0.127393,0.155731,0.127299,2.15856,2.09384,5.31632,0.449106,0.466635,0.318363,0.331711,0.172241,0.187025,Disgust
0.115361,0.126564,0.154432,0.134795,2.72535,2.61923,6.1992,0.467512,0.474627,0.327036,0.34088,0.178523,0.195327,Disgust
0.113844,0.127431,0.154023,0.126294,2.18508,2.14279,6.10282,0.451165,0.454641,0.314605,0.328912,0.180303,0.186232,Disgust
0.120317,0.129873,0.146519,0.14634,2.5716,2.35143,3.11647,0.485199,0.484652,0.318759,0.328975,0.190585,0.198775,Disgust
0.118683,0.133603,0.153363,0.144508,2.36132,2.22845,3.18663,0.48807,0.488939,0.319689,0.330628,0.191755,0.205475,Disgust
0.11809,0.133884,0.157741,0.14716,2.34039,2.10971,6.84109,0.434466,0.453318,0.311468,0.322158,0.166943,0.183004,Disgust
0.115136,0.132859,0.155753,0.139895,2.05222,2.10372,3.51154,0.484219,0.48147,0.320849,0.333264,0.193666,0.20495,Disgust
0.108941,0.114587,0.121019,0.126034,2.79661,2.57033,15.3365,0.434628,0.443296,0.340104,0.336064,0.157844,0.169208,Anger
0.119241,0.112329,0.112301,0.127601,2.84481,2.65342,11.6616,0.450055,0.446976,0.338068,0.333299,0.16305,0.161507,Anger
0.131265,0.112386,0.122657,0.134134,2.46303,2.43771,11.5882,0.424129,0.433424,0.343139,0.333565,0.155531,0.16112,Anger
0.13243,0.113515,0.115825,0.130532,2.72716,2.91929,9.81682,0.436403,0.430305,0.342499,0.332699,0.148277,0.153225,Anger
0.131558,0.111529,0.113262,0.127561,2.93779,2.96962,9.7003,0.452482,0.449494,0.339176,0.335542,0.160903,0.161571,Anger
0.126137,0.0993235,0.104286,0.128235,3.38286,3.50002,9.45401,0.440573,0.441938,0.337272,0.341124,0.150527,0.158579,Anger
0.128165,0.100949,0.111047,0.126989,3.03902,2.99785,9.14813,0.442022,0.448537,0.337067,0.339724,0.164156,0.167017,Anger
0.124482,0.0983959,0.105395,0.126344,3.477,3.53178,9.92677,0.447881,0.450171,0.339643,0.341886,0.155644,0.164217,Anger
0.110915,0.10083,0.104929,0.119521,2.94866,2.81055,4.58646,0.433417,0.432336,0.309432,0.304793,0.158097,0.164399,Anger
0.124442,0.096368,0.102211,0.125092,3.56995,3.67617,9.71103,0.44911,0.453258,0.342595,0.34848,0.160334,0.164585,Anger
0.106644,0.0869865,0.0958037,0.120614,4.28154,4.05964,9.97317,0.461392,0.463002,0.304261,0.315866,0.198886,0.202739,Anger
0.122951,0.093188,0.098198,0.118635,3.22762,3.29246,9.00922,0.442892,0.443485,0.333041,0.339266,0.156265,0.165662,Anger
0.115971,0.122141,0.133278,0.124123,2.44503,2.40005,18.9346,0.451524,0.447603,0.327824,0.322477,0.167999,0.185888,Happy
0.121157,0.126906,0.136465,0.137128,2.33235,2.28509,13.7972,0.443793,0.44481,0.328876,0.332839,0.156089,0.17349,Happy
0.117429,0.127983,0.138395,0.130796,2.46332,2.41445,17.9501,0.443425,0.434591,0.337032,0.33069,0.161832,0.172332,Happy
0.118972,0.126611,0.138996,0.13097,2.30565,2.23458,14.7161,0.440613,0.444667,0.332577,0.330739,0.160079,0.179085,Happy
0.135088,0.121075,0.127522,0.13425,2.24923,2.34677,16.0271,0.447336,0.443669,0.333132,0.33103,0.153973,0.176098,Happy
0.124396,0.127922,0.138314,0.13614,2.37655,2.36636,14.179,0.45028,0.446979,0.329541,0.335779,0.15672,0.17643,Happy
0.126324,0.12071,0.121902,0.12283,2.97113,3.14925,18.2368,0.463083,0.448719,0.345214,0.32912,0.159385,0.167451,Happy
0.129208,0.126732,0.129697,0.141326,2.5165,2.54718,13.7609,0.449858,0.445164,0.333933,0.335793,0.152036,0.176192,Happy
0.126843,0.123677,0.12464,0.121562,2.60366,2.85198,32.2606,0.463645,0.456098,0.34318,0.332821,0.157783,0.16601,Happy
0.135299,0.128614,0.127809,0.133498,2.3597,2.49192,18.4528,0.444082,0.435283,0.333827,0.321937,0.149923,0.160633,Happy
0.134768,0.119776,0.120732,0.127885,2.7417,2.79574,15.712,0.456399,0.459284,0.340288,0.327899,0.153645,0.166412,Happy
0.12844,0.124211,0.12516,0.12158,2.48267,2.68551,10.3688,0.443978,0.442988,0.332631,0.321832,0.150737,0.161095,Happy
0.134353,0.12483,0.120266,0.135116,2.8796,3.04139,11.9148,0.463231,0.452775,0.348554,0.337742,0.153414,0.163788,Happy
0.130276,0.116052,0.120234,0.12467,2.88459,3.04912,17.9157,0.450583,0.44516,0.331077,0.320525,0.159755,0.172287,Happy
0.13486,0.124255,0.124623,0.135065,3.05974,2.99005,15.1446,0.449672,0.436134,0.332287,0.308246,0.171977,0.178047,Happy
0.117294,0.126505,0.136712,0.12564,2.87472,2.92854,8.7029,0.443562,0.426649,0.333839,0.319068,0.170954,0.178181,Happy
0.110705,0.114303,0.128442,0.120968,3.02326,2.9113,7.7404,0.434624,0.426916,0.323554,0.317773,0.170942,0.182328,Happy
0.118655,0.124891,0.130372,0.128357,3.16144,3.01098,6.97165,0.421327,0.414399,0.310905,0.305111,0.167105,0.173405,Happy
0.116126,0.120368,0.122582,0.134804,3.64685,3.24845,5.74587,0.430459,0.416904,0.307729,0.297655,0.170781,0.173899,Happy
0.111886,0.124344,0.125463,0.126817,3.30597,3.1498,6.1786,0.420462,0.407809,0.315626,0.305295,0.156882,0.158892,Happy
0.113382,0.125234,0.130674,0.127353,3.07556,2.92896,6.04637,0.426858,0.419012,0.312186,0.302584,0.164196,0.16694,Happy
0.109322,0.123001,0.130262,0.125304,3.11371,3.08594,6.16616,0.434603,0.425126,0.311642,0.299992,0.17025,0.176215,Happy
0.10985,0.121167,0.123701,0.1224,3.22626,3.06456,5.72409,0.422116,0.415094,0.310486,0.298628,0.161096,0.163602,Happy
0.117201,0.125066,0.128824,0.126202,3.02942,2.89107,6.05258,0.417899,0.415853,0.306995,0.294866,0.163353,0.168219,Happy
0.111958,0.1202,0.123216,0.127865,3.34768,3.08464,5.81696,0.421111,0.411919,0.30406,0.297462,0.162997,0.167997,Happy
0.109496,0.118681,0.116845,0.122782,3.45094,3.21834,5.70757,0.423198,0.412792,0.311588,0.300589,0.163968,0.161014,Happy
0.107804,0.123142,0.125351,0.123395,3.38708,3.18506,6.06011,0.423403,0.410862,0.30907,0.299513,0.168111,0.165583,Happy
0.110474,0.126533,0.131594,0.127478,3.66979,3.34555,5.63212,0.435265,0.42466,0.307487,0.296908,0.179159,0.176001,Happy
0.104273,0.117295,0.118064,0.128218,3.79338,3.49977,5.90194,0.430861,0.419354,0.307569,0.305356,0.173513,0.174006,Happy
0.106928,0.121654,0.123798,0.124782,3.73959,3.58991,6.16891,0.439134,0.420371,0.312718,0.298182,0.180963,0.17729,Happy
0.10691,0.120018,0.119501,0.122866,3.2023,3.07048,5.64358,0.430745,0.418486,0.321153,0.312915,0.157087,0.164408,Happy
0.102253,0.111747,0.116967,0.11677,3.20496,3.03902,5.17484,0.443038,0.435253,0.311337,0.308847,0.173615,0.179585,Happy
0.111012,0.11825,0.120074,0.120201,2.82637,2.69241,5.46755,0.43746,0.430266,0.317536,0.313095,0.168147,0.17295,Happy
0.105696,0.115551,0.119218,0.11714,3.01916,2.91019,5.30296,0.441684,0.437262,0.320028,0.314052,0.167002,0.177446,Happy
0.104344,0.113554,0.118121,0.115243,3.19303,3.04232,5.29829,0.450542,0.441216,0.32375,0.318588,0.174654,0.178211,Happy
0.104566,0.117037,0.121606,0.113107,3.13558,3.06953,4.97995,0.453151,0.445076,0.325569,0.314012,0.17512,0.18114,Happy
0.108086,0.116329,0.124631,0.116567,2.73707,2.66027,5.61116,0.446233,0.440361,0.315696,0.306697,0.176324,0.187308,Happy
0.106865,0.115188,0.123767,0.11848,2.94761,2.75379,4.76469,0.449243,0.435342,0.312929,0.305733,0.178621,0.179808,Happy
0.0959321,0.126032,0.135092,0.118189,3.18384,2.98309,12.3693,0.471947,0.462882,0.341596,0.314806,0.197049,0.186046,Sad
0.108382,0.130294,0.129282,0.127901,3.42464,3.04294,18.5127,0.482534,0.479087,0.345072,0.320513,0.19416,0.186813,Sad
0.134209,0.127201,0.128686,0.146918,2.93474,2.54595,3.14645,0.499935,0.498653,0.343262,0.315755,0.207258,0.210715,Sad
0.123955,0.126644,0.142787,0.124099,2.72647,2.89456,4.07925,0.504974,0.484728,0.342919,0.318058,0.209777,0.202832,Sad
0.135955,0.139536,0.145848,0.132825,2.52814,2.67281,4.8169,0.503658,0.483302,0.33901,0.31398,0.20994,0.199112,Sad
0.145965,0.14546,0.148406,0.148391,2.49957,2.29166,4.25205,0.479755,0.473242,0.347797,0.315629,0.186802,0.184327,Sad
0.148338,0.142964,0.141397,0.123594,2.57922,2.78787,4.06299,0.484791,0.465339,0.355004,0.317122,0.18445,0.172158,Sad
0.135543,0.151875,0.151496,0.139302,2.61689,2.54786,4.05364,0.492489,0.477711,0.360699,0.335545,0.184058,0.176344,Sad
0.141939,0.143827,0.141611,0.132793,2.98766,3.25051,19.7118,0.495722,0.474153,0.365278,0.330866,0.182098,0.17221,Surprise
0.150225,0.15112,0.157699,0.141645,2.99736,3.21369,15.5386,0.508614,0.496445,0.361779,0.348152,0.185513,0.178442,Surprise
0.165542,0.156607,0.15816,0.14226,2.31965,2.49342,10.2577,0.500081,0.486051,0.351745,0.328981,0.189309,0.17818,Surprise
0.151068,0.1499,0.154951,0.136158,2.53042,2.76784,7.61785,0.506744,0.483415,0.357983,0.333123,0.198765,0.183604,Surprise
0.157893,0.148164,0.149288,0.135519,2.47951,2.53987,5.04291,0.4727,0.45971,0.340239,0.313344,0.1983,0.181323,Surprise
0.131878,0.144553,0.157823,0.16947,2.58185,2.4541,3.14082,0.508828,0.516752,0.337348,0.348504,0.211922,0.204824,Surprise
0.155993,0.161051,0.169657,0.156845,2.44093,2.29055,4.03064,0.478734,0.46458,0.333379,0.303779,0.196717,0.195169,Surprise
0.147588,0.152677,0.164782,0.153241,2.72592,2.5444,4.48734,0.496463,0.482024,0.335861,0.299754,0.221111,0.213972,Surprise
0.150108,0.155878,0.164647,0.16009,2.61923,2.404,4.29456,0.490446,0.47677,0.337539,0.302737,0.214208,0.206612,Surprise
0.114003,0.123376,0.130644,0.115738,3.29124,3.26374,23.343,0.497251,0.483374,0.357634,0.340772,0.188203,0.182696,Sad
0.106272,0.129795,0.138749,0.123535,3.13552,2.97068,18.7458,0.487443,0.478886,0.356622,0.342365,0.185785,0.17653,Sad
0.0961915,0.105321,0.109429,0.109874,2.6558,2.6106,9.73505,0.472091,0.465555,0.333012,0.32082,0.184572,0.185014,Disgust
0.10299,0.105963,0.103374,0.104634,3.31346,3.2119,11.5824,0.452343,0.451359,0.333568,0.316534,0.171624,0.166948,Disgust
0.117084,0.117244,0.108222,0.11582,2.31613,2.19323,12.3728,0.429828,0.430384,0.324707,0.307286,0.151937,0.157253,Disgust
0.110514,0.0953899,0.0874988,0.106496,3.40071,3.2415,9.88457,0.43771,0.430296,0.335405,0.306075,0.164305,0.159812,Disgust
0.117554,0.119699,0.111662,0.111127,2.99444,3.0679,9.55101,0.460739,0.447448,0.343497,0.313601,0.166937,0.162007,Happy
0.102375,0.110534,0.100921,0.116006,3.93529,3.70631,5.76794,0.444255,0.43329,0.337674,0.306915,0.179049,0.16886,Happy
0.118143,0.116874,0.112759,0.116549,3.31486,3.13239,6.23892,0.444583,0.43039,0.327467,0.296896,0.187316,0.173906,Happy
0.113627,0.119432,0.111243,0.119376,3.61066,3.58396,6.34063,0.449799,0.431959,0.327885,0.298387,0.193389,0.173704,Happy
0.117227,0.132604,0.145632,0.128428,2.7435,2.674,3.5677,0.498829,0.4971,0.344753,0.327427,0.208816,0.206311,Happy
0.116328,0.118112,0.109919,0.116692,3.49106,3.3856,5.23136,0.458047,0.441583,0.321141,0.293086,0.19092,0.181709,Happy
0.112169,0.123455,0.114492,0.117994,3.10737,3.11321,4.468,0.463297,0.441596,0.336509,0.307271,0.182448,0.168334,Happy
0.11066,0.12783,0.126331,0.115998,3.19469,3.18804,4.55786,0.458993,0.444297,0.324582,0.296722,0.188191,0.183106,Happy
0.113105,0.119821,0.109681,0.119204,3.19927,3.18161,4.02934,0.483792,0.456988,0.332879,0.300103,0.2011,0.18961,Happy
0.11175,0.121064,0.119339,0.115578,3.58,3.43325,4.56944,0.464449,0.447331,0.322456,0.295874,0.193444,0.187938,Happy
0.115247,0.125247,0.12787,0.124722,3.05029,2.92254,3.91785,0.466504,0.456952,0.332207,0.306225,0.183658,0.182653,Happy
0.111505,0.121405,0.113457,0.121951,3.94217,3.82805,4.75361,0.459732,0.434999,0.325835,0.297266,0.191437,0.175745,Happy
0.103569,0.126933,0.138205,0.128101,3.6747,3.34668,4.62508,0.474221,0.457225,0.328357,0.305772,0.204273,0.194548,Happy
0.126194,0.135131,0.147899,0.126834,2.572,2.47783,3.4333,0.496582,0.491452,0.330904,0.314085,0.212276,0.214747,Happy
0.0990451,0.122123,0.123683,0.11633,2.89552,2.77586,3.97519,0.481094,0.46001,0.336178,0.30801,0.202821,0.191563,Happy
0.108737,0.124494,0.125796,0.120217,2.94109,2.73633,3.6856,0.484179,0.468503,0.333721,0.306631,0.20078,0.194917,Happy
0.11492,0.12166,0.111218,0.119408,3.88928,3.7611,4.54979,0.47215,0.445556,0.326745,0.29574,0.200032,0.18554,Happy
0.110984,0.117449,0.111851,0.115899,3.69228,3.44703,4.7005,0.461632,0.443561,0.323741,0.291102,0.19338,0.185149,Happy
0.110799,0.117068,0.110552,0.114744,4.01017,3.8995,4.73218,0.460646,0.441691,0.319313,0.29322,0.195043,0.185105,Happy
0.112014,0.121431,0.127581,0.12954,3.00314,2.81919,3.77337,0.483179,0.471205,0.326256,0.295077,0.211192,0.207228,Happy
0.113794,0.122757,0.140548,0.116966,2.67309,2.57262,3.82605,0.493149,0.468728,0.324154,0.305566,0.218101,0.207327,Happy
0.1044,0.116428,0.112676,0.109444,3.41164,3.40551,4.92226,0.467349,0.44579,0.324045,0.296956,0.197675,0.188844,Happy
0.099028,0.123715,0.129427,0.1232,2.52416,2.39662,4.99365,0.481726,0.467286,0.3562,0.3309,0.193264,0.177822,Disgust
0.103726,0.133163,0.130775,0.142161,2.45845,2.1868,4.31224,0.488774,0.472144,0.360831,0.336426,0.191813,0.174633,Disgust
0.130607,0.122715,0.125082,0.134022,2.45782,2.27872,4.12413,0.483588,0.474943,0.348164,0.32008,0.190283,0.179997,Disgust
0.130086,0.123004,0.116286,0.134101,2.47262,2.32991,4.1115,0.479801,0.476223,0.354489,0.32755,0.184862,0.178056,Disgust
0.122922,0.124739,0.121111,0.133137,2.27744,2.16255,3.5552,0.487205,0.47561,0.342572,0.320954,0.196325,0.189488,Disgust
0.112731,0.137841,0.139746,0.132908,2.52145,2.38203,3.6788,0.505816,0.484076,0.356536,0.329476,0.199062,0.185219,Disgust
0.111551,0.129259,0.130698,0.132662,2.28507,2.15764,3.79715,0.497076,0.476068,0.34644,0.315649,0.201811,0.192814,Disgust
0.131399,0.127634,0.119789,0.135963,2.51107,2.22188,3.81857,0.476036,0.471487,0.337498,0.307995,0.186666,0.190424,Disgust
0.127465,0.121717,0.118665,0.131387,2.25917,2.12427,3.88678,0.478176,0.46847,0.334721,0.307477,0.192422,0.185229,Disgust
0.120746,0.123025,0.122237,0.128417,2.55763,2.36193,4.37566,0.473094,0.469005,0.33777,0.31514,0.191716,0.186046,Disgust
0.116922,0.123848,0.125629,0.127122,2.60478,2.49856,4.04211,0.479513,0.470799,0.344676,0.325516,0.187272,0.180071,Disgust
0.119595,0.131646,0.123245,0.133203,2.17017,2.06641,3.34243,0.473172,0.464718,0.343616,0.314771,0.177676,0.177446,Disgust
0.121158,0.125438,0.135975,0.123844,2.55388,2.4982,3.76201,0.495292,0.479668,0.343144,0.319687,0.202873,0.200862,Disgust
0.120326,0.120879,0.117695,0.134959,2.82256,2.57994,3.64181,0.482712,0.473918,0.340304,0.314225,0.197759,0.193638,Disgust
0.136243,0.11451,0.111118,0.138465,2.89903,2.49559,6.49829,0.482692,0.494267,0.346453,0.343719,0.182116,0.191711,Surprise
0.137355,0.121553,0.121963,0.134863,2.30595,2.18734,5.30611,0.483747,0.483551,0.364821,0.354744,0.175224,0.182889,Surprise
0.143178,0.113483,0.112783,0.129326,2.35432,2.24274,3.6661,0.491823,0.494191,0.353112,0.347749,0.183465,0.188584,Surprise
0.15584,0.116056,0.113002,0.139483,2.58497,2.6285,3.70545,0.493534,0.484928,0.363716,0.348666,0.175553,0.17787,Surprise
